Node Number	X Location (m)	Y Location (m)	Z Location (m)	
19092	1.4776e-004	2.749e-004	1.138e-004	
19093	1.1709e-004	3.0671e-004	1.1037e-004	
19094	1.0189e-005	2.6884e-004	1.0644e-004	
19095	-3.1839e-005	2.7722e-004	1.2975e-004	
19096	-1.4784e-005	2.5323e-004	9.3748e-005	
19097	-8.4897e-005	9.9174e-004	-1.1648e-004	
19098	-1.8439e-004	9.9497e-004	7.5747e-005	
19099	-1.6324e-004	9.8892e-004	-7.3014e-007	
19100	-1.2695e-004	1.0076e-003	-3.7163e-005	
19101	1.7591e-004	9.1628e-004	-1.261e-004	
19102	1.4186e-004	9.2991e-004	-1.2522e-004	
19103	1.298e-004	9.5691e-004	-1.3923e-004	
19104	1.1306e-004	9.2785e-004	-1.546e-004	
19105	1.363e-004	8.9379e-004	-1.657e-004	
19106	5.7932e-005	1.0244e-003	-1.0677e-004	
19107	7.7242e-005	9.1808e-004	-1.6919e-004	
19108	5.2173e-005	9.3853e-004	-2.0951e-004	
19109	7.5433e-006	1.7569e-004	1.9289e-005	
19110	-1.9617e-006	1.8326e-004	-1.6696e-005	
19111	-1.5363e-004	2.6999e-004	-9.1967e-005	
19112	-1.5237e-004	3.1986e-004	-7.0709e-005	
19113	-1.1838e-004	3.2765e-004	-1.3109e-004	
19114	-1.1059e-004	3.0182e-004	-9.8603e-005	
19115	-1.7155e-004	3.5894e-004	-7.1307e-005	
19116	1.3968e-004	3.378e-004	-1.1566e-004	
19117	1.6324e-004	3.3253e-004	-8.838e-005	
19118	-6.9345e-005	1.0083e-003	1.7459e-004	
19119	-3.6322e-005	1.0477e-003	1.528e-004	
19120	-1.5755e-005	3.7792e-004	1.8328e-004	
19121	-3.0523e-005	9.8868e-004	-8.6791e-005	
19122	2.3864e-005	3.2368e-004	1.6263e-004	
19123	-1.7666e-004	5.2857e-004	-6.4132e-005	
19124	-1.6557e-004	5.1222e-004	-1.0759e-004	
19125	-1.3642e-004	4.8063e-004	-1.1085e-004	
19126	-3.1436e-005	3.5725e-004	-1.965e-004	
19127	-7.8031e-005	3.7109e-004	-1.7375e-004	
19128	-7.1293e-005	3.4284e-004	-1.6652e-004	
19129	-2.7613e-005	2.7709e-004	-1.1581e-004	
19130	-1.5737e-005	2.8816e-004	-1.4609e-004	
19131	-4.8187e-005	3.7799e-004	-1.9916e-004	
19132	-1.381e-004	2.9358e-004	-1.8381e-005	
19133	-1.556e-004	3.147e-004	-4.2208e-005	
19134	-1.7357e-004	3.3611e-004	-6.5505e-006	
19135	-1.6102e-004	4.7321e-004	-6.8775e-005	
19136	-1.7926e-004	4.3512e-004	-3.7484e-005	
19137	-2.0458e-004	4.596e-004	-5.324e-005	
19138	-1.6133e-004	4.3497e-004	-8.1152e-005	
19139	5.5152e-005	3.5168e-004	1.7907e-004	
19140	2.0897e-006	3.3486e-004	1.9072e-004	
19141	7.1249e-006	1.0134e-003	-6.7259e-005	
19142	1.7263e-005	9.957e-004	-1.0992e-004	
19143	2.8737e-005	1.0188e-003	-1.0838e-004	
19144	2.3055e-005	1.0075e-003	-1.6134e-004	
19145	1.8561e-004	3.423e-004	-4.0049e-005	
19146	1.5404e-004	3.0067e-004	-6.297e-005	
19147	2.602e-005	1.7319e-004	1.638e-005	
19148	3.9506e-005	9.1546e-004	-2.108e-004	
19149	3.14e-006	9.1739e-004	-2.0559e-004	
19150	1.5235e-005	9.4733e-004	-1.8076e-004	
19151	-1.1273e-004	9.9581e-004	-1.184e-004	
19152	-1.6327e-004	1.0231e-003	-7.8832e-005	
19153	2.0988e-005	9.4754e-004	1.8304e-004	
19154	1.8284e-004	9.9733e-004	5.6368e-005	
19155	2.1216e-004	9.3325e-004	-1.9297e-005	
19156	-1.5913e-004	8.6844e-004	1.1285e-004	
19157	-8.7749e-005	9.671e-004	1.623e-004	
19158	-7.262e-005	3.3698e-004	1.6689e-004	
19159	-5.5818e-005	3.057e-004	1.4007e-004	
19160	-1.7029e-004	3.3612e-004	5.2272e-005	
19161	-1.3755e-004	3.5772e-004	-1.6227e-004	
19162	-8.3628e-005	3.1926e-004	-1.407e-004	
19163	5.3955e-005	1.0241e-003	-1.6352e-004	
19164	4.5612e-005	9.9956e-004	-1.7983e-004	
19165	1.3575e-004	3.6849e-004	1.3604e-004	
19166	1.5821e-004	3.3333e-004	1.1134e-004	
19167	1.7287e-004	3.1618e-004	-2.8901e-005	
19168	2.1121e-004	3.6345e-004	-3.3421e-005	
19169	1.1461e-004	2.187e-004	1.9899e-005	
19170	-1.8038e-004	6.7468e-004	-2.649e-005	
19171	-1.7535e-004	6.9686e-004	2.8129e-006	
19172	1.5727e-004	9.7288e-004	-1.1248e-004	
19173	6.182e-005	9.6933e-004	-1.9456e-004	
19174	1.4378e-004	2.9317e-004	-1.2306e-004	
19175	1.6188e-004	3.271e-004	-1.1473e-004	
19176	8.5493e-005	3.4215e-004	-1.9917e-004	
19177	8.8955e-005	3.1245e-004	-1.7144e-004	
19178	1.8805e-004	6.9695e-004	1.1943e-004	
19179	9.8728e-005	7.3232e-004	1.624e-004	
19180	1.3066e-004	7.3633e-004	1.5903e-004	
19181	1.0034e-004	7.7875e-004	1.5691e-004	
19182	-9.5943e-005	7.2829e-004	1.5021e-004	
19183	1.5333e-004	7.1645e-004	-1.1338e-004	
19184	1.3413e-004	7.9799e-004	-1.4879e-004	
19185	1.2088e-004	7.498e-004	-1.4191e-004	
19186	1.0547e-004	6.9338e-004	-1.6601e-004	
19187	9.5797e-005	7.4146e-004	-1.6341e-004	
19188	1.6292e-004	7.7668e-004	-9.0601e-005	
19189	-7.4489e-005	7.2761e-004	1.6418e-004	
19190	1.9231e-004	7.1356e-004	-9.5935e-005	
19191	1.7332e-004	7.4146e-004	-7.1944e-005	
19192	1.9036e-004	7.474e-004	-2.7412e-005	
19193	1.9245e-004	7.105e-004	-3.6077e-005	
19194	2.8119e-005	1.0142e-003	-5.1522e-005	
19195	6.3461e-005	7.1239e-004	-1.9573e-004	
19196	6.2519e-005	7.4922e-004	-1.7477e-004	
19197	5.9512e-005	7.812e-004	1.7192e-004	
19198	-2.1071e-004	8.5032e-004	-7.5036e-005	
19199	2.0632e-004	7.7025e-004	-1.5771e-005	
19200	-1.9024e-004	9.3404e-004	7.2301e-005	
19201	-1.7759e-004	8.3356e-004	7.4068e-005	
19202	-2.1587e-004	7.513e-004	5.1779e-005	
19203	-1.5515e-005	9.0034e-004	-2.0015e-004	
19204	4.0035e-006	8.7838e-004	-1.8369e-004	
19205	1.0852e-004	8.1317e-004	-1.7908e-004	
19206	-1.7226e-004	6.9894e-004	-4.4208e-005	
19207	1.0419e-004	8.2926e-004	1.5848e-004	
19208	8.4028e-005	8.3614e-004	1.813e-004	
19209	-1.3927e-004	7.2973e-004	-1.0974e-004	
19210	-1.2091e-004	7.6799e-004	-1.3331e-004	
19211	-1.4299e-004	7.7133e-004	-1.448e-004	
19212	8.378e-005	7.0988e-004	-2.0185e-004	
19213	1.4852e-004	6.3424e-004	1.4834e-004	
19214	-1.149e-004	5.4073e-004	-1.7129e-004	
19215	-8.1853e-005	5.8446e-004	-1.6307e-004	
19216	-1.3011e-004	5.5128e-004	-1.5621e-004	
19217	1.8514e-004	5.7916e-004	3.314e-005	
19218	2.0773e-004	5.366e-004	8.2741e-005	
19219	1.7613e-004	5.6807e-004	7.6417e-005	
19220	2.0064e-004	6.1199e-004	8.2958e-005	
19221	1.7814e-004	6.1392e-004	6.6115e-005	
19222	2.2046e-004	6.1692e-004	9.8154e-005	
19223	1.6773e-004	5.8918e-004	7.9497e-005	
19224	1.6859e-004	5.4087e-004	6.0881e-005	
19225	1.5935e-004	5.5471e-004	8.9678e-005	
19226	1.8333e-004	6.0914e-004	1.976e-005	
19227	1.8297e-004	5.6239e-004	5.5152e-005	
19228	-1.2288e-004	5.5766e-004	-1.3018e-004	
19229	-7.1674e-005	5.991e-004	-1.7944e-004	
19230	-6.6907e-005	5.4291e-004	-1.6488e-004	
19231	-7.5582e-005	6.0149e-004	-1.3966e-004	
19232	-1.0277e-004	5.3793e-004	-1.4887e-004	
19233	1.4258e-004	6.2351e-004	1.2324e-004	
19234	8.1266e-005	6.9392e-004	-1.8387e-004	
19235	-1.3084e-004	7.5924e-004	-1.1023e-004	
19236	-1.0278e-004	7.5289e-004	-1.3435e-004	
19237	-1.0386e-004	7.9224e-004	-1.3304e-004	
19238	-1.2264e-004	7.0564e-004	-1.1509e-004	
19239	6.6915e-005	8.6105e-004	1.7453e-004	
19240	9.8184e-005	8.4994e-004	1.6526e-004	
19241	1.2577e-004	8.5792e-004	1.3883e-004	
19242	1.0447e-004	8.0909e-004	1.4905e-004	
19243	1.289e-004	8.3263e-004	1.4526e-004	
19244	-1.7034e-004	6.7427e-004	-4.8157e-005	
19245	-1.7034e-004	7.2728e-004	-5.4867e-005	
19246	-1.6256e-004	6.8679e-004	-2.1201e-005	
19247	9.0979e-005	7.929e-004	-1.6457e-004	
19248	1.0962e-004	8.1094e-004	-1.503e-004	
19249	-2.3173e-006	8.6049e-004	-1.5932e-004	
19250	2.8481e-005	8.6544e-004	-1.8216e-004	
19251	1.6177e-006	9.0657e-004	-1.8225e-004	
19252	-1.4766e-004	8.3147e-004	6.7447e-005	
19253	-1.5897e-004	8.0625e-004	6.7599e-005	
19254	1.8732e-004	7.6246e-004	-3.3102e-007	
19255	1.8754e-004	7.7095e-004	-3.5208e-005	
19256	7.0864e-005	7.4169e-004	1.7281e-004	
19257	7.9091e-005	7.6895e-004	1.7429e-004	
19258	7.5285e-005	7.9761e-004	1.6369e-004	
19259	3.7157e-005	7.7259e-004	1.8163e-004	
19260	7.102e-005	7.2415e-004	-1.6929e-004	
19261	3.7628e-005	7.7134e-004	-1.7703e-004	
19262	3.9166e-005	7.4768e-004	-1.712e-004	
19263	4.1397e-005	7.0265e-004	-1.8066e-004	
19264	2.9883e-005	9.9331e-004	-3.6259e-005	
19265	1.8301e-004	6.88e-004	-1.0476e-005	
19266	1.8407e-004	7.3346e-004	-4.9249e-005	
19267	1.8268e-004	7.1845e-004	-1.4722e-005	
19268	1.5204e-004	7.26e-004	-8.6363e-005	
19269	-7.7132e-005	7.5208e-004	1.6168e-004	
19270	-8.8203e-005	7.0207e-004	1.5763e-004	
19271	-4.7326e-005	7.2497e-004	1.7071e-004	
19272	1.5472e-004	8.0761e-004	-9.7678e-005	
19273	1.7285e-004	7.9655e-004	-7.9709e-005	
19274	1.6406e-004	7.5514e-004	-9.3293e-005	
19275	1.0818e-004	7.2073e-004	-1.4703e-004	
19276	9.4316e-005	6.6885e-004	-1.7774e-004	
19277	1.2824e-004	7.7869e-004	-1.3791e-004	
19278	1.5288e-004	7.4472e-004	-1.1258e-004	
19279	-1.1489e-004	7.069e-004	1.3878e-004	
19280	1.1475e-004	7.4775e-004	1.4092e-004	
19281	1.2428e-004	7.7243e-004	1.4225e-004	
19282	1.3985e-004	7.5854e-004	1.6044e-004	
19283	8.4891e-005	7.0931e-004	1.7393e-004	
19284	1.6197e-004	7.1059e-004	1.135e-004	
19285	6.6927e-005	3.1351e-004	-1.5323e-004	
19286	9.0978e-005	3.4647e-004	-1.7538e-004	
19287	1.5557e-004	3.5108e-004	-1.0838e-004	
19288	1.2725e-004	3.1138e-004	-1.1999e-004	
19289	6.89e-005	9.8162e-004	-1.7227e-004	
19290	4.9963e-005	9.4246e-004	-1.8074e-004	
19291	1.399e-004	9.5563e-004	-1.1365e-004	
19292	1.3369e-004	9.8307e-004	-1.0221e-004	
19293	1.6333e-004	9.805e-004	-9.4284e-005	
19294	-1.7191e-004	7.0911e-004	2.9375e-005	
19295	-1.8238e-004	6.7505e-004	-4.9077e-006	
19296	-1.7725e-004	6.7716e-004	2.5964e-005	
19297	-1.731e-004	6.4796e-004	-2.6537e-005	
19298	9.5995e-005	2.431e-004	2.2001e-005	
19299	1.9869e-004	3.5099e-004	-1.6651e-005	
19300	1.8531e-004	3.7177e-004	-4.3272e-005	
19301	1.6046e-004	3.1345e-004	-1.7431e-006	
19302	1.5951e-004	2.9555e-004	-3.9424e-005	
19303	1.5082e-004	3.6303e-004	1.1389e-004	
19304	1.2924e-004	3.8703e-004	1.5614e-004	
19305	4.9134e-005	9.9598e-004	-1.5776e-004	
19306	1.8016e-005	9.9015e-004	-1.7973e-004	
19307	7.2217e-005	1.0164e-003	-1.5104e-004	
19308	-9.8072e-005	3.4416e-004	-1.4886e-004	
19309	-5.7104e-005	3.2721e-004	-1.5323e-004	
19310	-1.3087e-004	3.3479e-004	-1.5368e-004	
19311	-1.6852e-004	3.3822e-004	2.2941e-005	
19312	-1.4005e-004	3.4379e-004	5.021e-005	
19313	-5.4449e-005	3.2482e-004	1.5439e-004	
19314	-4.054e-005	2.9687e-004	1.2685e-004	
19315	-8.1461e-005	3.6545e-004	1.5545e-004	
19316	-4.8072e-005	3.4368e-004	1.7379e-004	
19317	-6.6364e-005	9.5233e-004	1.585e-004	
19318	-1.071e-004	9.6097e-004	1.5552e-004	
19319	-1.4846e-004	8.8126e-004	8.6761e-005	
19320	1.7696e-004	9.8115e-004	3.4687e-005	
19321	4.5108e-006	9.6504e-004	1.6867e-004	
19322	3.2684e-005	9.2091e-004	1.7996e-004	
19323	2.6129e-006	9.3093e-004	1.7733e-004	
19324	-9.8615e-005	9.9591e-004	-9.911e-005	
19325	-1.1996e-004	9.6937e-004	-1.1928e-004	
19326	-3.4281e-005	9.4235e-004	-1.6806e-004	
19327	3.4034e-006	9.6484e-004	-1.8693e-004	
19328	4.9266e-005	9.0894e-004	-1.8392e-004	
19329	1.4695e-004	3.0681e-004	-8.4774e-005	
19330	1.902e-004	3.4e-004	-6.569e-005	
19331	7.9483e-006	9.9106e-004	-1.4208e-004	
19332	8.5147e-006	1.0261e-003	-9.7918e-005	
19333	3.8159e-005	9.9749e-004	-9.5352e-005	
19334	1.1873e-005	9.8566e-004	-7.8383e-005	
19335	-9.8578e-006	9.9271e-004	-1.1531e-004	
19336	-5.4814e-006	3.2261e-004	1.6444e-004	
19337	1.2663e-005	3.5947e-004	1.7946e-004	
19338	-2.0881e-005	3.4827e-004	1.7861e-004	
19339	5.5874e-005	3.1866e-004	1.5756e-004	
19340	7.4496e-005	3.7062e-004	1.7414e-004	
19341	4.6461e-005	3.3283e-004	1.7175e-004	
19342	4.9677e-005	3.7894e-004	1.8612e-004	
19343	-1.3638e-004	4.5396e-004	-7.2213e-005	
19344	-1.477e-004	4.1589e-004	-9.1594e-005	
19345	-1.6273e-004	4.3722e-004	-5.7597e-005	
19346	-1.7838e-004	4.1106e-004	-2.3446e-005	
19347	-1.6934e-004	4.6174e-004	-3.628e-005	
19348	-1.5314e-004	4.8435e-004	-9.1822e-005	
19349	-1.6417e-004	5.056e-004	-6.5888e-005	
19350	-1.7166e-004	3.5686e-004	-2.7575e-005	
19351	-1.7879e-004	3.6263e-004	4.0871e-006	
19352	-1.3563e-004	3.007e-004	-4.448e-005	
19353	-1.4368e-004	2.9943e-004	3.8011e-006	
19354	-1.1474e-004	2.8065e-004	-2.2965e-005	
19355	-3.8606e-005	3.7114e-004	-1.77e-004	
19356	-3.7441e-005	2.9873e-004	-1.2914e-004	
19357	9.4303e-006	2.9534e-004	-1.3028e-004	
19358	-1.6e-005	3.1168e-004	-1.6687e-004	
19359	-9.8012e-006	2.598e-004	-1.0129e-004	
19360	-5.0633e-005	2.8648e-004	-1.0449e-004	
19361	-1.1805e-004	4.6666e-004	-1.213e-004	
19362	-1.3401e-004	5.0563e-004	-1.1176e-004	
19363	-1.9203e-004	5.0632e-004	-8.0964e-005	
19364	-1.6199e-004	5.451e-004	-5.7092e-005	
19365	2.3434e-005	3.1533e-004	1.8691e-004	
19366	2.9829e-005	3.0757e-004	1.4046e-004	
19367	-5.6676e-005	9.8679e-004	-6.2168e-005	
19368	-3.9889e-005	9.9305e-004	-1.1187e-004	
19369	-6.7144e-006	4.0358e-004	1.8389e-004	
19370	1.3935e-004	3.5176e-004	-1.334e-004	
19371	1.0803e-004	3.5138e-004	-1.3222e-004	
19372	-1.4656e-004	3.5709e-004	-7.447e-005	
19373	-8.8703e-005	2.9435e-004	-7.7287e-005	
19374	-1.3605e-004	3.5128e-004	-1.1474e-004	
19375	-1.5633e-004	2.9819e-004	-6.2387e-005	
19376	-1.4275e-004	3.3024e-004	-9.7579e-005	
19377	-1.3342e-004	3.0565e-004	-8.3849e-005	
19378	-9.2706e-006	1.981e-004	1.1455e-005	
19379	-4.2446e-006	2.1367e-004	-1.1941e-005	
19380	1.4877e-005	1.9486e-004	3.6829e-005	
19381	5.2275e-005	9.2431e-004	-2.2858e-004	
19382	8.9318e-005	8.9153e-004	-1.5981e-004	
19383	8.8479e-005	9.4091e-004	-1.5855e-004	
19384	1.4666e-004	8.9732e-004	-1.2631e-004	
19385	1.2836e-004	9.1227e-004	-1.4214e-004	
19386	1.6036e-004	9.0786e-004	-1.0435e-004	
19387	-1.2647e-004	9.9657e-004	-6.2051e-005	
19388	-1.5146e-004	9.9457e-004	-2.4174e-005	
19389	-1.0497e-004	9.8853e-004	-3.7908e-005	
19390	-1.6247e-004	1.0128e-003	3.0788e-006	
19391	-1.7461e-004	9.6098e-004	-1.3633e-005	
19392	-1.4208e-004	9.9329e-004	2.1655e-005	
19393	-7.9472e-005	9.8297e-004	-1.3946e-004	
19394	-1.8809e-005	2.8391e-004	1.0442e-004	
19395	-2.3802e-005	2.9558e-004	1.4429e-004	
19396	1.3315e-005	2.8426e-004	1.297e-004	
19397	3.9318e-005	2.842e-004	1.0056e-004	
19398	1.3952e-004	3.1371e-004	9.6078e-005	
19399	9.3343e-005	2.8724e-004	1.0658e-004	
19400	1.0367e-004	3.2867e-004	1.2291e-004	
19401	8.4161e-005	2.6149e-004	6.4776e-005	
19402	7.1708e-005	2.3701e-004	5.8037e-005	
19403	3.8333e-005	2.6028e-004	9.1695e-005	
19404	4.2736e-005	2.4227e-004	6.7179e-005	
19405	7.0602e-005	3.0337e-004	1.4353e-004	
19406	1.1303e-004	3.4647e-004	1.6537e-004	
19407	1.3002e-004	9.1157e-004	1.4498e-004	
19408	1.0023e-004	8.7156e-004	1.5737e-004	
19409	3.675e-005	9.0908e-004	2.025e-004	
19410	-1.4735e-004	9.5019e-004	-9.9783e-005	
19411	-1.5501e-004	9.9179e-004	-7.5441e-005	
19412	9.1767e-005	4.3166e-004	-1.6585e-004	
19413	1.2487e-004	3.8583e-004	-1.3445e-004	
19414	6.0554e-005	4.3724e-004	-1.7417e-004	
19415	5.759e-005	3.861e-004	-1.7578e-004	
19416	1.0639e-004	3.2263e-004	-1.5203e-004	
19417	4.7929e-005	9.7497e-004	1.5601e-004	
19418	1.8842e-005	9.8357e-004	1.7064e-004	
19419	-2.3101e-005	9.8819e-004	1.8195e-004	
19420	-7.2194e-006	9.8756e-004	1.4513e-004	
19421	-4.5318e-005	2.3667e-004	3.2359e-005	
19422	-5.3575e-005	1.7788e-004	-1.3538e-006	
19423	-4.9734e-005	2.407e-004	-1.636e-005	
19424	-4.3481e-005	2.5802e-004	-6.9559e-005	
19425	-2.6274e-005	2.4055e-004	-4.5718e-005	
19426	-5.91e-005	2.4978e-004	-4.9914e-005	
19427	7.1153e-005	2.6919e-004	-9.8027e-005	
19428	9.7162e-005	2.953e-004	-1.1462e-004	
19429	1.1447e-004	2.8403e-004	-7.9259e-005	
19430	1.0153e-006	2.0576e-004	-3.6977e-005	
19431	7.8691e-006	2.2664e-004	-5.0173e-005	
19432	2.7975e-005	2.5926e-004	-9.449e-005	
19433	-1.3334e-004	9.492e-004	7.8077e-005	
19434	-1.5122e-004	9.8628e-004	1.0431e-004	
19435	-9.1075e-005	9.1765e-004	1.4499e-004	
19436	-1.1843e-004	9.2664e-004	1.3513e-004	
19437	-1.1301e-004	9.6648e-004	1.0552e-004	
19438	-9.1611e-005	9.7292e-004	1.2599e-004	
19439	-3.5596e-005	1.0013e-003	-1.4398e-004	
19440	-4.2526e-005	9.732e-004	-1.5597e-004	
19441	-8.9588e-005	9.4243e-004	-1.5549e-004	
19442	-1.2245e-004	9.7495e-004	-1.5183e-004	
19443	-6.2297e-005	9.9631e-004	-1.8641e-004	
19444	1.6925e-004	9.8643e-004	-2.7734e-005	
19445	1.8535e-004	9.4008e-004	-1.341e-005	
19446	1.8932e-004	9.7678e-004	1.4126e-005	
19447	1.8721e-004	9.3669e-004	1.7297e-005	
19448	-1.5488e-004	3.9008e-004	7.574e-005	
19449	-1.6798e-004	4.3156e-004	6.7323e-005	
19450	-1.569e-004	4.133e-004	3.0991e-005	
19451	-1.7484e-004	4.0784e-004	1.0051e-005	
19452	-1.4233e-004	3.5013e-004	1.0105e-004	
19453	-1.6172e-004	3.623e-004	1.11e-004	
19454	-1.4254e-004	3.8988e-004	1.0674e-004	
19455	5.5881e-005	3.395e-004	-1.7236e-004	
19456	2.0954e-005	3.3302e-004	-1.6599e-004	
19457	1.7232e-005	3.6836e-004	-1.847e-004	
19458	8.8673e-006	3.401e-004	-1.9205e-004	
19459	4.9594e-005	3.6379e-004	-1.8517e-004	
19460	3.2131e-005	4.2185e-004	-1.7942e-004	
19461	-1.5496e-005	4.1943e-004	-1.7901e-004	
19462	-1.8814e-005	4.6284e-004	-1.9828e-004	
19463	1.6289e-005	4.5197e-004	-1.8786e-004	
19464	-1.4478e-005	4.4571e-004	-2.2749e-004	
19465	-5.3947e-005	4.0476e-004	-1.6878e-004	
19466	5.2989e-005	2.9813e-004	-1.3464e-004	
19467	2.2859e-005	2.7486e-004	-1.3366e-004	
19468	4.9044e-005	2.0861e-004	7.7688e-006	
19469	8.143e-005	2.3838e-004	-5.216e-006	
19470	7.874e-005	2.4705e-004	-5.0512e-005	
19471	1.1267e-004	2.6695e-004	-5.6851e-005	
19472	1.6807e-005	1.9046e-004	-4.9927e-005	
19473	-3.7375e-005	1.7539e-004	1.9123e-005	
19474	-6.0246e-005	3.705e-004	1.9405e-004	
19475	-6.9835e-005	3.3364e-004	2.0866e-004	
19476	-1.2822e-004	3.1827e-004	6.1996e-005	
19477	-1.6028e-004	3.5112e-004	9.0058e-005	
19478	-9.5264e-005	3.1398e-004	1.1945e-004	
19479	-8.3484e-005	4.0309e-004	1.6654e-004	
19480	-1.0681e-004	3.7461e-004	1.4606e-004	
19481	-1.1047e-004	4.1967e-004	1.401e-004	
19482	-1.6653e-004	6.1511e-004	5.5065e-005	
19483	-1.6566e-004	6.42e-004	2.23e-005	
19484	-1.6535e-004	7.3958e-004	5.6056e-005	
19485	-1.6262e-004	6.7244e-004	7.1725e-005	
19486	-1.9976e-004	6.5321e-004	8.1469e-005	
19487	1.5657e-005	7.4359e-004	1.8464e-004	
19488	9.6186e-006	7.1357e-004	1.7401e-004	
19489	-2.5419e-005	7.1989e-004	1.8096e-004	
19490	4.4692e-005	7.4092e-004	1.874e-004	
19491	5.5472e-005	7.1415e-004	1.7178e-004	
19492	1.7733e-004	9.6047e-004	-6.9356e-005	
19493	1.5971e-004	9.8874e-004	-6.8765e-005	
19494	1.9106e-004	1.0211e-003	-1.0283e-004	
19495	1.6767e-004	9.2012e-004	-8.1469e-005	
19496	1.5445e-004	9.5564e-004	1.0733e-004	
19497	1.1521e-004	9.7175e-004	1.314e-004	
19498	1.6304e-004	9.9986e-004	1.1321e-004	
19499	1.1265e-004	9.9661e-004	1.422e-004	
19500	1.5256e-004	9.6856e-004	8.0577e-005	
19501	1.9697e-004	9.6402e-004	7.8861e-005	
19502	-8.9687e-005	3.0562e-004	8.9697e-005	
19503	-1.0809e-004	2.7878e-004	4.4362e-005	
19504	-7.842e-005	2.6676e-004	5.6177e-005	
19505	-7.2279e-005	2.7992e-004	8.7698e-005	
19506	1.7119e-004	3.3252e-004	2.7416e-005	
19507	2.0794e-004	3.6233e-004	6.1481e-005	
19508	1.9025e-004	3.7338e-004	2.1385e-005	
19509	1.7373e-004	3.4876e-004	7.3352e-005	
19510	2.126e-004	3.3504e-004	6.1944e-005	
19511	1.6632e-004	3.3068e-004	7.8742e-005	
19512	1.8991e-004	3.5039e-004	3.326e-005	
19513	1.8117e-004	4.2091e-004	7.1084e-005	
19514	1.7017e-004	3.9906e-004	6.5444e-005	
19515	1.7919e-004	3.8503e-004	5.0164e-005	
19516	1.6326e-004	3.8502e-004	9.9744e-005	
19517	7.1574e-005	9.9728e-004	1.0901e-004	
19518	8.1232e-005	1.0042e-003	1.3341e-004	
19519	7.9022e-005	1.0402e-003	1.0538e-004	
19520	9.5911e-005	9.9532e-004	6.7894e-005	
19521	3.408e-005	9.9626e-004	5.9781e-005	
19522	7.7888e-005	9.9471e-004	5.0615e-005	
19523	4.0473e-005	9.9244e-004	9.3919e-005	
19524	-1.2505e-005	9.9684e-004	4.2061e-005	
19525	1.4675e-005	9.9527e-004	3.162e-005	
19526	5.171e-005	9.9387e-004	-3.1489e-007	
19527	1.6413e-004	9.0038e-004	3.6883e-005	
19528	4.0454e-005	9.9755e-004	2.9455e-005	
19529	1.8634e-004	9.9714e-004	-4.2325e-005	
19530	1.0113e-004	9.9369e-004	-2.1444e-005	
19531	1.1913e-004	9.9564e-004	-7.8905e-005	
19532	6.7273e-005	9.9141e-004	-6.5862e-005	
19533	1.3407e-004	9.9526e-004	-5.1296e-005	
19534	9.619e-005	1.0138e-003	-9.179e-005	
19535	1.3516e-004	1.0112e-003	-9.8758e-005	
19536	1.5059e-004	9.9104e-004	5.2035e-005	
19537	1.1157e-004	9.9196e-004	1.0951e-004	
19538	1.4519e-004	9.8866e-004	8.0219e-006	
19539	2.1928e-005	9.9294e-004	1.2366e-004	
19540	1.8693e-004	7.0783e-004	5.1808e-005	
19541	1.9151e-004	6.8581e-004	2.3969e-005	
19542	1.8215e-004	6.472e-004	6.059e-005	
19543	1.6134e-004	6.8414e-004	9.8407e-005	
19544	1.8534e-004	7.5859e-004	5.0343e-005	
19545	1.9513e-004	7.7599e-004	3.0616e-005	
19546	1.6951e-004	7.2173e-004	7.8397e-005	
19547	-8.7291e-005	7.0868e-004	-1.5344e-004	
19548	-7.4655e-005	7.6045e-004	-1.5639e-004	
19549	-1.046e-004	7.1465e-004	-1.4056e-004	
19550	-3.3095e-006	7.4221e-004	-1.8275e-004	
19551	-2.6251e-005	7.898e-004	-1.6573e-004	
19552	-4.1046e-005	7.4399e-004	-1.7346e-004	
19553	-8.0014e-005	7.9555e-004	-1.5323e-004	
19554	-7.8482e-005	6.5817e-004	-1.8275e-004	
19555	-1.4854e-004	7.842e-004	9.7161e-005	
19556	-1.1871e-004	8.3861e-004	1.2663e-004	
19557	-1.1638e-004	8.7253e-004	1.2786e-004	
19558	-1.4241e-004	9.0189e-004	9.7092e-005	
19559	-1.7229e-004	8.9515e-004	4.6092e-005	
19560	-1.7387e-004	9.2406e-004	4.1416e-005	
19561	-1.0074e-004	8.173e-004	1.4705e-004	
19562	-1.149e-004	7.76e-004	1.6172e-004	
19563	-9.7741e-005	8.724e-004	1.5215e-004	
19564	-7.8059e-005	8.3525e-004	1.5784e-004	
19565	-3.3919e-006	8.0737e-004	-1.8141e-004	
19566	3.2597e-005	8.1465e-004	-1.7082e-004	
19567	4.9767e-007	8.1911e-004	-2.0542e-004	
19568	1.7738e-004	6.6918e-004	-6.5947e-005	
19569	1.8723e-004	6.6051e-004	-2.8174e-005	
19570	-4.2951e-005	1.0015e-003	2.693e-005	
19571	-4.9889e-005	9.9792e-004	-1.3934e-007	
19572	2.8006e-006	9.9332e-004	-2.9356e-005	
19573	-3.8644e-005	8.0379e-004	-2.0258e-004	
19574	1.4375e-004	7.562e-004	1.3625e-004	
19575	1.7854e-004	7.7095e-004	8.1637e-005	
19576	1.6022e-004	7.9322e-004	9.8715e-005	
19577	-1.7423e-004	9.3352e-004	7.9459e-008	
